date;CDS Argentina;CDS Australia;CDS Austria;CDS Belgium;CDS Brazil;CDS Chile;CDS China;CDS Colombia;CDS Denmark;CDS Finland;CDS France;CDS Germany;CDS Greece;CDS Hungary;CDS Indonesia;CDS Ireland;CDS Italy;CDS Japan;CDS Kazakhstan;CDS Korea;CDS Malaysia;CDS Mexico;CDS Netherlands;CDS Panama;CDS Peru;CDS Philippines;CDS Poland;CDS Portugal;CDS Qatar;CDS Russia;CDS Saudi Arabia;CDS South Africa;CDS Spain;CDS Sweden;CDS Thailand;CDS Turkey;CDS Ukraine;CDS United Kingdom;CDS United States;CDS Venezuela
2009-12-07;102.9737403996;99.7825647558;99.7041012823;99.4561242142;100.3766934022;100.3428600174;99.8653691817;100.7520831506;100.1888901665;99.7861301387;99.9800588378;100.0175347916;97.2255699537;;99.289010286;98.9228496466;99.2607473289;99.0499410262;101.9661251868;100.651535542;99.8034881335;101.152593813;100.0822988777;100.896731438;100.715200103;100.1678255741;100.5221977142;98.681151433;99.1078193741;101.2892325738;99.3958853793;99.834014917;99.2608280644;99.7251492999;99.6161244849;100.5670641705;97.435782152;98.7616748232;145.4912181049;91.3246472099
2009-12-08;102.3782943317;99.7558222166;99.5281912511;99.3598494197;100.2748330679;100.1750225847;99.8420718447;100.5839442439;100.1579981923;99.7522345585;99.9084638001;99.9852694045;96.3095835153;;99.3716290696;98.7509792285;99.0531815038;99.1119438073;102.0190583084;100.651139441;99.8587063739;101.0178156508;100.0258539992;100.7391562529;100.6222220156;100.1679162694;100.3958747668;98.5124726182;99.0914808433;100.9792321309;99.3426003858;99.5974771186;99.1414323403;99.699145297;99.6155230684;100.3555722118;98.0058210972;98.5540569693;145.4335200232;92.0640631574
2009-12-09;101.4831273319;99.6690060612;99.3956488591;99.2280630211;100.194498683;100.305105888;99.8472265568;100.4531817951;100.0715004586;99.6979891265;99.8528033444;99.9382831881;95.7234922571;;99.3876832258;98.2723602077;98.8273193855;99.0003794847;102.0960436453;100.6668428567;99.782466368;100.8160706847;99.9353466583;100.69920777;100.5535637946;100.2019433296;100.1615759572;98.2574583714;98.5976753559;100.6285738374;99.2505199224;99.39863819;98.7670457188;99.5588498362;99.6826953681;100.093511272;98.0236780979;98.2381963467;145.3352962037;91.2496276575
2009-12-10;101.9059043645;99.6905799008;99.4645018008;99.3369300553;100.2581963072;100.3907605383;99.8220554994;100.4676711024;100.1266406757;99.7203435957;99.8768127441;99.9795212893;95.9189091756;;99.4222299509;98.4172821373;98.8869412378;99.0156987374;102.2713806034;100.6721063112;99.8000009939;100.8191725622;100.0282602806;100.7462387484;100.5784825525;100.2031559592;100.2818034676;98.4083678476;98.9416231883;100.8606327425;99.2618056198;99.5878511131;98.8653153497;99.6875597177;99.6586287592;100.2964419073;97.4571325455;98.3829762712;145.3373180353;91.0177535231
2009-12-11;102.8321050144;99.6827814452;99.6439850865;99.4043490794;100.3096890853;100.4367485578;99.8521738333;100.5452537196;100.1788733419;99.7770377918;99.9134220674;100.0102474301;96.6889569945;;99.4793893735;98.8723203326;99.0991973929;99.0940642321;102.395038195;100.66143837;99.8577050392;100.8913343989;100.0921568697;100.8132627238;100.6657379359;100.3073675546;100.426665072;98.6122163502;98.9999358932;100.9500414342;99.2772885109;99.7143624618;98.9993274729;99.7636565354;99.6748941239;100.425791349;97.910750306;98.5538490721;145.346518966;92.4353282509
2009-12-14;104.4084250766;99.7001836764;99.5674745718;99.4183522539;100.4602265054;100.3248356591;99.9646429471;100.7074162872;100.1932557697;99.7964916278;99.9744921165;100.0123512141;95.9854771127;;99.8630827032;98.8835901741;99.0793078075;99.1036311162;102.4540587346;100.8038044761;99.9440362154;101.0658562807;100.0933049856;100.9317893282;100.8099910513;100.5886899275;100.4191480107;98.5421384181;99.4573906672;101.0698825665;99.2872587485;100.014996676;98.9660503408;99.7505736948;99.7998132258;100.4363883396;98.1735391277;98.5023669491;145.3481755244;93.5463254326
2009-12-15;105.4036618955;99.6986494825;99.2343603289;99.3488694651;100.5596323149;100.4629287266;100.015709883;100.8222943447;100.1698364813;99.787199026;99.9004009589;99.9858171019;95.2551955482;;100.0901311236;98.8574896332;98.9875439074;99.1340140487;102.3872146229;100.9081641145;100.0196919155;101.1574469917;100.0193385326;101.1011253973;100.9288856466;100.7547775177;100.2852244473;98.5119163303;99.4672426314;101.0142101194;99.4297894698;100.1376198751;98.9175578688;99.6749496436;99.8185478925;100.3712665581;98.2547783129;98.4924678976;145.3218083466;93.8846699565
2009-12-16;106.897912557;99.705839353;99.2338278906;99.3391071197;100.4811777869;100.4806763857;100.0072774038;100.7873331113;100.1698257752;99.7826877742;99.9318805246;99.9893931169;95.3332318645;;100.0838337998;98.9402415134;99.003160423;99.0363118135;102.5273564415;100.9692406686;100.0569800294;101.1031043443;100.0602235404;101.0147638859;100.8655686856;100.6871553713;100.3199155483;98.6103084335;99.5056738693;101.2601306916;99.4125116997;100.2735672898;98.9185007557;99.6959244351;99.8436527597;100.6000011844;100.1788182091;98.4594558478;145.3343312535;94.2312729457
2009-12-17;106.5310989721;99.7778210847;98.994656833;99.1211220635;100.1905671466;100.3237807339;100.0091181688;100.5026294456;100.0907346486;99.70290897;99.8317701431;99.9266659951;94.0592284277;;100.0897895367;98.6420870398;98.5378757106;99.0069330276;102.4582356042;100.9849543106;100.056456089;100.9152458918;100.0088284871;100.7212641004;100.527155321;100.6995317533;99.6119425236;98.1203035458;99.3777870419;100.9907000987;99.3883571647;100.1894930608;98.5015337752;99.5972811023;99.8452577887;100.2229261782;98.9496357497;98.2365190425;145.2240298;94.2532375072
2009-12-18;106.247800285;99.7523121256;98.9871227033;99.0610983967;100.2608240306;100.3434446664;99.9072782401;100.5254355955;100.0588680458;99.6667809244;99.7163536845;99.8714102416;93.7443048996;;99.9636700526;98.5050776162;98.3116731499;98.8929386781;102.3635328467;100.8438734391;99.9220175448;101.006384855;99.9078515519;100.7456896456;100.5983817788;100.5370633469;99.7464588097;98.0312411087;99.5005390431;101.1134515702;99.3864406398;100.2142810314;98.2308098252;99.5769724543;99.699668225;100.3227295001;99.8816114682;98.1741913439;145.1805789035;93.9869280236
2009-12-21;105.3247660173;99.7801222026;98.8852603726;99.0430517669;100.3431161023;100.482902811;99.9101477736;100.5321564003;100.1883819438;99.7483362918;99.7712398289;99.8809097998;92.942115089;;99.7308088308;98.2626588717;97.9373413492;98.844821563;102.1088181888;100.8416020621;99.8766716491;101.1193027955;99.9568903199;100.7329447229;100.6698417525;100.3446377392;99.6298224761;97.9133493508;99.4747991019;100.9950999592;99.404103821;100.0970023127;97.8244768579;99.5848909682;99.5590159195;100.1529773122;98.6400830061;98.1346521901;145.320420101;93.4378214053
2009-12-22;105.860508875;99.6919653655;98.9954226426;99.0999003511;100.4599439923;100.4674757686;99.8840365813;100.8090303174;100.1980485365;99.7811397955;99.704913084;99.9178397576;93.2384432637;;99.7768991756;98.4298327249;98.1047616841;98.9802068306;102.2429267856;100.876859138;99.888242964;101.2979569067;100.0799198721;100.9358844949;100.7876043689;100.4248520778;99.5772837497;97.8902379282;99.4861841062;101.175384152;99.5513306938;100.1612956707;97.9196274131;99.6435846972;99.5751140922;100.3512288036;98.6849501312;98.2561655051;145.15843175;94.3704664636
2009-12-23;106.1043972607;99.6945370516;99.1087277225;99.17713315;100.3830669891;100.5856108918;99.9312798086;100.7918545145;100.2739032249;99.8254199784;99.7697134059;99.9357509235;93.4068291183;;99.7832650824;98.516730118;98.2760444349;98.9799951554;102.2647228075;100.907523219;99.9464593804;101.2778674809;100.1297771083;100.9037552439;100.7528238987;100.4833014347;99.5913702027;97.9613085897;99.5794882026;101.2120891832;99.6060114287;100.1954779255;98.0441684405;99.6715577318;99.6628626751;100.3910193758;99.5577828142;98.3740805261;145.3692022025;95.0844780517
2009-12-24;105.9807343917;99.6595625368;99.1169735427;99.1831727167;100.3790377521;100.5638575956;99.9435998379;100.7971809715;100.2731651039;99.8316739306;99.7696456787;99.9354935959;93.4059745522;;99.8353415948;98.5460683116;98.3052125008;99.0490549037;102.197962026;100.9063379101;99.9723700641;101.2648814081;100.1362000999;100.8792405965;100.7370055947;100.4656725088;99.592452638;97.9712538785;99.4834160529;101.2288144881;99.6189668477;100.1794992009;98.056760501;99.669808881;99.7019032861;100.3946250435;98.3993269424;98.4152862234;145.3677973096;95.3798438431
2009-12-25;106.0168781821;99.6581862314;99.1185159112;99.1828089928;100.3834254163;100.5642808996;99.9445644281;100.8030299185;100.2710824477;99.8292072683;99.7676868456;99.933031164;93.4191207141;;99.8377651596;98.5530782057;98.3084716043;99.0617011277;102.209400293;100.9081600527;99.9743913862;101.2701759433;100.1308967666;100.882140556;100.7416156769;100.4674523772;99.5975434882;97.9601684452;99.4861328341;101.2377301186;99.620923857;100.1854565072;98.060322776;99.6720096223;99.7043933755;100.4038479401;98.428269149;98.4173037837;145.3672470769;95.3943127366
2009-12-28;105.8432197337;99.6623590679;99.1254820699;99.1801611477;100.4172786473;100.5698615116;99.9420636945;100.8185356512;100.2735505966;99.8315082668;99.7705449587;99.9355688013;93.4359992955;;99.8227169214;98.5649714706;98.3171703399;99.0676611552;102.2273493879;100.9141946377;99.9875112414;101.3396468605;100.1337539046;100.9122878693;100.7740211543;100.4861648308;99.6083987238;97.9674419956;99.4921653412;101.2514644738;99.6284850473;100.1967931519;98.0760235598;99.6740224129;99.7183239151;100.4181095603;98.5327840239;98.4241443713;145.3274888563;95.2952315196
2009-12-29;106.0909862151;99.6595000175;99.1006326025;99.1605278402;100.4834154155;100.6337321402;99.9564909634;100.8430543059;100.3216320929;99.7876390962;99.8091107278;99.9510965132;93.4656638601;;99.8833422225;98.6334505834;98.3196944624;99.0608503945;102.2473048852;100.9089060265;100.0030686845;101.3309774431;100.1576228923;100.9340829978;100.7583780905;100.5655015253;99.6299684618;97.9822201823;99.5124839021;101.363225443;99.6991012586;100.2673503025;98.0652832488;99.6424567798;99.7622198699;100.5596745315;98.5248108139;98.4353807437;145.2407442511;95.8168097165
2009-12-30;105.8853869206;99.66164528;99.0685688391;99.1582180219;100.4671734639;100.5989967764;99.9678406987;100.8389425772;100.2733595676;99.7838589377;99.8103965087;99.9436753075;93.3507490708;;99.9219756396;98.6259801341;98.247382084;99.0481462885;102.251103955;100.9642242364;99.9990877338;101.3006356752;100.1208226319;100.937974289;100.7994597701;100.5656979396;99.6628085582;97.8394361795;99.481273407;101.3392377505;99.8587850758;100.2549395338;98.0393437584;99.6558092417;99.7414080879;100.5933372936;98.3548666614;98.375958554;145.1586396343;95.7849787235
2009-12-31;106.0335254125;99.7496632419;99.0625970103;99.1534057631;100.4488080253;100.6094546907;99.9579751065;100.8616307705;100.2769217704;99.807209425;99.7870162934;99.9455091238;93.3856473282;;99.904235602;98.6241309539;98.2501364288;99.0509075104;102.26184145;100.9357588311;99.9388837994;101.3266150079;100.12438064;100.9096901019;100.7896227909;100.5692712274;99.6512567631;97.8491195905;99.5030161296;101.2846578469;99.8328211095;100.2364799638;98.0316461566;99.6485146687;99.775588568;100.7151697002;100.0250346139;98.40444029;145.1580049201;95.9266433966
2010-01-01;106.0856784251;99.7480683877;99.0576406539;99.147225018;100.4532251506;100.6097643756;99.9501715397;100.8546626585;100.26799926;99.8046741519;99.7848400647;99.9429154037;93.3986674167;;99.9137157831;98.6166405382;98.2826576463;99.0513436364;102.2734902933;100.9374855758;100.0138247883;101.3319453468;100.120803447;100.9149925816;100.7942263767;100.5771480375;99.6565811686;97.8511948516;99.5057317556;101.2938708732;99.8529493085;100.2425547744;98.0269931233;99.6482386799;99.8652181374;100.7242053417;100.0693601341;98.3772725332;145.1566208105;95.9683990084
2010-01-04;106.8000834145;99.7730358269;99.1008411292;99.1529858674;100.7641758628;100.806117919;99.9163290165;101.2415746172;100.2790832254;99.798135825;99.7942666383;99.9522338096;93.4269510003;;99.9493226123;98.7272114658;98.2877595154;99.0144402238;102.6718745338;100.8117147698;99.9737054752;101.7608176178;100.1527957587;101.1960965126;101.0439500405;100.423925534;99.7274602984;97.8726356447;99.9755340454;101.6028592877;99.8424376912;100.3697263912;98.0104564665;99.6613009621;99.4718823852;100.8921605956;101.1706695203;98.345044504;145.2309841631;98.6501376714
2010-01-05;106.4811527122;99.7606074609;99.3482431551;99.3197762194;100.7495645428;100.8004614083;100.0754513953;101.271895975;100.3513291796;99.8291459518;99.8635713557;100.000923916;94.4240277108;;100.0998629256;99.0643840038;98.8609976559;98.9905857931;103.383454242;100.9577842636;100.0285581814;101.7785945582;100.2302074768;101.2386858158;101.0599937008;100.5133550736;100.3792034549;98.0921080571;100.1354874813;102.1444546017;99.9518747236;100.6582505887;98.5817778469;99.8654648635;99.6724480416;101.1417293492;104.645214877;98.5086285766;145.3617950302;99.1314166266
2010-01-06;105.6574344173;99.7979208355;99.643230756;99.4400362524;100.7630291587;100.7529118744;100.2986883449;101.3124189387;100.4165193707;99.8887129134;99.9219241017;100.0362257421;94.5685872416;;100.2589254775;99.4453029282;99.0409794016;98.9284763329;103.4610897747;101.115502586;100.218500852;101.8050092705;100.2962337576;101.2536093479;101.1317871144;100.7118636401;100.2724188084;98.1604461582;100.1624684509;102.3478764225;100.0021689264;100.5462101103;98.7210172978;99.9495055193;99.8201351557;101.1638762474;104.7442048759;98.7768698078;145.471937247;100.0216740975
2010-01-07;104.6224851845;100.0081450588;99.7523668802;99.4254767522;100.7267398214;100.9056250751;100.4408626332;101.3326985991;100.4059419663;99.8796176298;99.8907146868;100.0423675631;94.6513459376;;100.2877416861;99.5329212023;99.044506265;98.959043906;103.8120406523;101.2758359037;100.326783717;101.8577386038;100.2649319006;101.2891314875;101.1505316696;100.7466639278;100.350640446;98.0187519843;100.1366876198;102.3924596586;100.07248914;100.7409349428;98.4751616259;99.9610317275;99.8385446376;101.2443834835;105.5168980112;98.6605627707;145.4751628958;99.931831775
2010-01-08;104.5942633272;100.0014540581;99.651946572;99.3592270811;100.7816598343;100.908972777;100.5020872769;101.3570872654;100.3839470601;99.8264798283;99.8408711003;100.0109459695;94.4920444099;;100.3003573295;99.4085411269;98.8680333538;98.974564204;103.709038634;101.3764622832;100.2385663484;101.8889214327;100.2233261653;101.321317434;101.1870243084;100.8482283533;100.3505736621;97.7400091213;100.1555947005;102.5321312055;100.0804593376;100.8001678573;98.1896310858;99.8842717039;99.7602203526;101.2963779291;107.0752257287;98.4596391335;145.4363892852;100.9777824723
2010-01-11;104.0624717396;100.1275271071;99.6406370059;99.3391409293;100.8468315351;100.9989503166;100.5737195506;101.426775712;100.3867058843;99.842352225;99.7707006009;99.9780316785;94.4305160381;;100.2645475513;99.3714904481;98.8296511476;98.9799684892;104.1605224312;101.4598652887;100.3485735703;101.9708814531;100.2224268867;101.3963802012;101.2415892914;100.9234925317;100.4980184917;97.4178023492;100.2205361289;102.6156372077;100.1245654495;101.0891426772;98.0688773579;99.8924149672;99.8099197997;101.5851581774;107.4405683078;98.4394242524;145.4213426268;102.8202856616
2010-01-12;103.4518185398;100.1398629495;99.6574051316;99.343335785;100.6661100454;100.9566433078;100.5505475693;101.271582633;100.3467138166;99.7833207355;99.6458511241;99.9664220284;93.4885508062;;100.2023913429;99.2511332209;98.7347399401;98.9613214918;104.5473885323;101.4842619221;100.3890244789;101.8264703864;100.1408076676;101.2504620815;101.073636258;100.9315370641;100.3207691453;97.246726732;100.2123259241;102.4729603594;100.1163143264;100.9702469944;97.9917488022;99.9094946158;99.8092099911;101.6447296641;106.8743463279;98.4181188847;145.4195964219;102.8407155669
2010-01-13;102.0734991405;100.0881495037;99.5411987142;99.2209277941;100.5875307248;100.8461228017;100.4343462149;101.2895475643;100.2594343658;99.7089928184;99.6237294276;99.8391411352;92.0925336415;;100.1348015557;98.9108415525;98.4709127822;98.8143343509;104.9033982966;101.3226741927;100.2338174113;101.8156585979;100.0490786169;101.1978689656;101.0225796893;100.9303409718;100.1579201341;97.0062073729;100.2285686223;102.2838801417;100.1093241843;100.8517547581;97.8198045947;99.8174955488;99.7027687673;101.5461199806;105.0253163611;98.3858399526;145.4321427396;102.0992450363
2010-01-14;103.1209937404;100.0882921117;99.1716237702;98.8856346452;100.4031797149;100.7859237763;100.3823150383;101.0746586203;100.2241202379;99.6225007162;99.5024230724;99.7728181355;91.6877164684;;100.140074096;98.6877260032;98.2420651998;98.8365689294;105.0222567755;101.2907902996;100.2153849608;101.6411521793;100.057341731;101.0192188551;100.8864940276;100.7464662044;99.8856064002;96.3972460643;100.1598018648;102.2068622369;100.1731158113;100.6995075099;97.560884537;99.8180279645;99.6846125652;101.5073738878;105.5137746204;98.3397839002;145.2073765116;101.635882785
2010-01-15;103.5147118474;100.078291925;99.0279380758;98.8521017262;100.1998434822;100.6852423691;100.3329075863;100.7619147623;100.2541996961;99.6736855141;99.4227812814;99.7449001771;91.7138108012;;100.1269760464;98.6637061906;98.3095908902;98.695334702;104.977756763;101.0064805092;100.2134017414;101.4560679869;100.1101460467;100.7788193964;100.6208677112;100.7212311309;99.8831094427;95.8858609813;100.1134871867;102.1056493487;100.2019083793;100.664266879;97.4365669891;99.8782095686;99.5838113737;101.4540330627;106.1379363035;98.3554606327;145.1910811646;101.4893905271
2010-01-18;103.5468458803;99.981092323;99.2652584461;98.8629556628;100.1984762838;100.7129002627;100.2050845886;100.786883595;100.3334690811;99.7451333514;99.3198893339;99.7878318557;92.3965673995;;99.9983581547;99.0181382238;98.4783049812;98.4633829996;104.9858020629;100.8163713285;100.0126328636;101.4582078939;100.1586649833;100.8019310377;100.6268463416;100.5545635208;99.8821868853;96.2039748547;100.1237712954;102.1559440286;100.1965316646;100.6724514924;97.7303581622;99.9688016195;99.4341249638;101.4769737111;106.758797799;98.5807888634;145.2514819774;101.5121140281
