,1y ahead,2y ahead,3y ahead,4y ahead
2008-04-15,12.31776180698152,11.03388090349076,10.211841204654347,9.355920602327174
2008-04-16,12.313655030800822,11.03182751540041,10.209103353867214,9.354551676933607
2008-04-17,12.309548254620124,11.029774127310061,10.206365503080082,9.353182751540041
2008-04-18,12.305441478439425,11.027720739219713,10.277720739219713,9.527720739219713
2008-04-22,12.462183436002737,11.019507186858316,10.232628336755647,9.436386036960986
2008-04-23,12.457392197125257,11.017453798767967,10.230246406570842,9.434661190965093
2008-04-24,12.508904859685147,11.139096509240247,10.227864476386037,9.4329363449692
2008-04-25,12.476208076659823,11.074948665297741,10.225482546201231,9.431211498973306
2008-04-28,12.462573579739905,11.068049281314169,10.218336755646817,9.426036960985627
2008-04-29,12.50047227926078,11.153305954825463,10.215954825462013,9.424312114989734
2008-04-30,12.506160164271048,11.170773442847365,10.253080082135524,9.503080082135524
2008-05-02,12.49794661190965,11.1652977412731,10.248973305954825,9.498973305954825
2008-05-05,12.485626283367555,11.157084188911705,10.201663244353183,9.413963039014373
2008-05-06,12.481519507186858,11.154346338124572,10.199281314168378,9.412238193018482
2008-05-07,12.522703627652295,11.236317590691307,10.196899383983574,9.410513347022587
2008-05-08,12.561088295687885,11.311088295687885,10.236652977412732,9.486652977412732
2008-05-09,12.719199178644764,11.30766598220397,10.234599589322382,9.53060232717317
2008-05-12,12.797399041752225,11.456878850102669,10.228439425051334,9.56895961670089
2008-05-13,12.793976728268309,11.45277207392197,10.226386036960985,9.567590691307323
2008-05-14,12.790554414784395,11.448665297741274,10.224332648870636,9.566221765913758
2008-05-15,12.787132101300479,11.444558521560575,10.222279260780288,9.612991101984942
2008-05-16,12.783709787816564,11.533709787816566,10.470225872689937,9.813483915126625
2008-05-19,13.004380561259412,11.647193702943188,10.464065708418891,9.809377138945926
2008-05-20,13.00082135523614,11.643223819301848,10.462012320328542,9.808008213552363
2008-05-21,13.01659822039699,11.669917864476385,10.459958932238193,9.806639288158795
2008-05-23,13.009753593429158,11.661704312114988,10.455852156057496,9.803901437371664
2008-05-26,12.999486652977414,11.701437371663244,10.5276386036961,9.799794661190965
2008-05-27,13.145277207392196,11.645277207392198,10.447638603696099,9.798425735797398
2008-05-28,13.1411704312115,11.742642026009584,10.594113620807665,9.797056810403832
2008-05-29,13.239219712525667,11.8870636550308,10.591375770020534,9.795687885010267
2008-05-30,13.23579739904175,11.882956878850102,10.588637919233403,9.794318959616701
2008-06-02,13.225530458590008,11.870636550308008,10.580424366872005,9.790212183436003
2008-06-03,13.222108145106091,11.866529774127311,10.577686516084874,9.788843258042437
2008-06-04,13.218685831622178,11.862422997946611,10.574948665297741,9.78747433264887
2008-06-05,13.215263518138261,11.858316221765914,10.572210814510608,9.786105407255306
2008-06-06,13.354209445585216,11.854209445585216,10.569472963723477,9.784736481861739
2008-06-09,13.34188911704312,11.84188911704312,10.56125941136208,9.78062970568104
2008-06-10,13.337782340862423,11.837782340862422,10.558521560574949,9.779260780287474
2008-06-11,13.444729637234772,11.972621492128678,10.555783709787818,9.777891854893909
2008-06-12,13.579568788501026,12.025934291581109,10.624941820670774,9.883791923340178
2008-06-13,13.57546201232033,12.07546201232033,10.68788501026694,9.878583162217659
2008-06-16,13.563141683778234,12.008193018480494,10.612566735112937,9.880944558521561
2008-06-17,13.559034907597535,12.00375770020534,10.609472963723476,9.880232717316908
2008-06-18,13.554928131416837,11.999322381930185,10.606379192334018,9.879520876112252
2008-06-19,13.611416837782341,12.12022587268994,10.66735112936345,9.88347022587269
2008-06-20,13.663928815879535,12.179500342231348,10.89835728952772,10.14835728952772
2008-06-23,13.65366187542779,12.165126625598905,10.892197125256672,10.142197125256674
2008-06-24,13.650239561943874,12.160335386721425,10.890143737166325,10.140143737166325
2008-06-25,13.767453798767967,12.284907597535934,11.129363449691992,10.517453798767967
2008-06-26,13.764715947980836,12.27943189596167,11.128678986995208,10.514715947980836
